citizen_id,declared_income,tax_paid,phone_count,filing_status_encoded,total_vehicle_value,vehicle_count,max_vehicle_value,total_property_value,property_count,avg_monthly_electricity,avg_monthly_gas,total_utility_spend,foreign_travel_count,business_class_trips,luxury_destination_count,business_count,directorship_count,total_share_value,avg_bank_balance,avg_monthly_transactions,graph_degree_centrality,graph_betweenness,income_to_asset_ratio,tax_to_income_ratio,utility_to_income_ratio
CZ-0F55F11F,11609170.0,1281690.0,1,1.0,3042000.0,1,3042000.0,82547940.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.13563708538643676,0.11040324157540979,0.0
CZ-A28D7165,19392680.0,3802040.0,1,1.0,6630000.0,1,6630000.0,228462090.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.08248971711468472,0.1960554188487615,0.0
CZ-ECE4D645,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-AA0BDF72,1641290.0,0.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-6F996A2A,0.0,0.0,1,0.0,1488000.0,1,1488000.0,206552730.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-D26F3C6B,0.0,0.0,1,0.0,1464000.0,2,1464000.0,67550350.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-B313333E,0.0,0.0,1,1.0,5202000.0,1,5202000.0,2237290.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-6CCBB776,0.0,0.0,1,0.0,2840000.0,2,2840000.0,153423240.0,2,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-9E59DDFE,19935330.0,1657480.0,1,1.0,6984000.0,1,6984000.0,53768680.0,2,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.32813910431605653,0.08314284238083844,0.0
CZ-F7A8FD6B,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-4A86354A,0.0,0.0,1,0.0,9540000.0,1,9540000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-698C9CC1,0.0,0.0,1,0.0,11750000.0,2,8750000.0,119345220.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-11B7197D,24353600.0,4215240.0,1,0.0,0.0,0,0.0,506122720.0,3,0.0,0.0,0.0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.048117974233600896,0.17308488272781025,0.0
CZ-B78E9157,1720990.0,0.0,1,1.0,2501400.0,1,2501400.0,10897460.0,2,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.12844301679396605,0.0,0.0
CZ-C17B0781,25383730.0,3885550.0,1,1.0,0.0,0,0.0,157930610.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.16072710667045484,0.1530724601939904,0.0
CZ-54422CA8,3434530.0,0.0,1,0.0,3924000.0,1,3924000.0,36288480.0,1,0.0,0.0,0.0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.08540955444677871,0.0,0.0
CZ-041D284F,0.0,4983760.0,1,1.0,2235000.0,1,2235000.0,253482610.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-7886BD2A,6325870.0,407820.0,1,0.0,3939000.0,1,3939000.0,39900500.0,1,0.0,0.0,0.0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.14429612564011907,0.06446860273764715,0.0
CZ-2E8BE7B4,17799750.0,3534250.0,1,1.0,5700000.0,1,5700000.0,187857330.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.09196112593617611,0.19855615949662214,0.0
CZ-FD831498,9281530.0,908510.0,1,0.0,0.0,0,0.0,64052960.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.14490399819149655,0.09788364633848083,0.0
CZ-0321741B,0.0,0.0,1,0.0,0.0,0,0.0,134103170.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-1E77B89D,4668050.0,0.0,1,1.0,3468000.0,1,3468000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CZ-39568578,0.0,0.0,1,0.0,2847000.0,1,2847000.0,25493690.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-BF486529,65330700.0,11982490.0,1,1.0,7920000.0,1,7920000.0,954369500.0,2,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.06789089977600296,0.18341285184453862,0.0
CZ-BED02354,8046650.0,1610030.0,1,0.0,7280000.0,2,5264000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.20008699272368005,0.0
CZ-55373DCB,4799430.0,0.0,1,1.0,0.0,0,0.0,60559350.0,2,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.07925167624817638,0.0,0.0
CZ-D969CCAC,9504590.0,745710.0,1,1.0,3820000.0,1,3820000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.07845788192862606,0.0
CZ-00B88DF3,0.0,0.0,1,0.0,3150000.0,1,3150000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-BA207F36,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-F93FD71B,4296410.0,0.0,1,1.0,0.0,0,0.0,31957050.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.13444326056378797,0.0,0.0
CZ-F464FDCB,63746910.0,12649620.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19843503002733778,0.0
CZ-3E06B605,7149020.0,1611010.0,1,0.0,8072000.0,2,5880000.0,100134700.0,2,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.06606818246929257,0.2253469706337372,0.0
CZ-60A7CA52,0.0,0.0,1,0.0,2656000.0,1,2656000.0,9882180.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-308EF0C2,5508020.0,0.0,1,0.0,0.0,0,0.0,32916920.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1673309653515578,0.0,0.0
CZ-D232EA7C,33982660.0,4324900.0,1,1.0,673200.0,1,673200.0,0.0,0,0.0,0.0,0.0,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1272678477788378,0.0
CZ-6836D952,0.0,0.0,1,0.0,14820000.0,2,9600000.0,0.0,0,0.0,0.0,0.0,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-C2F4DC37,127836920.0,14620420.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11436774290244164,0.0
CZ-6F647ACD,2754910.0,0.0,1,0.0,1419000.0,1,1419000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CZ-F00DD862,136123390.0,22368790.0,1,1.0,5160000.0,1,5160000.0,860499870.0,2,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.15724812333047158,0.1643273062770476,0.0
CZ-C2F3C1EC,6882950.0,1126270.0,1,0.0,7850000.0,2,5936000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.8768089171974522,0.1636318729614482,0.0
CZ-24AD3C47,3772610.0,0.0,1,1.0,1152000.0,1,1152000.0,9094350.0,1,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3681906239782947,0.0,0.0
CZ-9E05D063,806580.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-9375B63F,5982040.0,0.0,1,1.0,13145000.0,3,7775000.0,22234270.0,1,0.0,0.0,0.0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.1690831947634872,0.0,0.0
CZ-5138082E,0.0,4834400.0,1,1.0,0.0,0,0.0,173271500.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-66A9331B,20228920.0,2771260.0,1,1.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.13699495573663845,0.0
CZ-64B92FB7,0.0,0.0,1,0.0,0.0,0,0.0,57141530.0,1,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-C5122262,69989490.0,8647740.0,1,1.0,0.0,0,0.0,1086980660.0,2,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.06438890090279988,0.12355769416236638,0.0
CZ-B1DDE31C,0.0,0.0,1,0.0,2040000.0,1,2040000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-72D51FD1,41586940.0,2667470.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06414201189123316,0.0
CZ-531B64EB,0.0,0.0,1,0.0,5720000.0,1,5720000.0,121824860.0,1,0.0,0.0,0.0,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-5AEF1227,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-A68E0B89,30213910.0,6389930.0,1,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114896747888638,0.0
CZ-25AF86A9,16506580.0,996100.0,1,1.0,9872000.0,2,6144000.0,46190600.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.29443122509480474,0.06034563186317214,0.0
CZ-49816070,8228850.0,1357700.0,1,0.0,4000000.0,1,4000000.0,75494440.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.103514786694516,0.16499267819926236,0.0
CZ-7B834C6B,0.0,0.0,1,0.0,3900000.0,2,2860000.0,0.0,0,0.0,0.0,0.0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-97CBC3A6,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-D0CBB5AD,4151800.0,0.0,1,1.0,1850000.0,1,1850000.0,16249140.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.2293921147634639,0.0,0.0
CZ-AE4CA639,0.0,0.0,1,0.0,3180000.0,1,3180000.0,104396460.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-8D7AAC20,56045540.0,0.0,1,1.0,6545000.0,1,6545000.0,0.0,0,0.0,0.0,0.0,3,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CZ-2206B05A,1848010.0,0.0,1,0.0,5100000.0,1,5100000.0,7554960.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1460304892310999,0.0,0.0
CZ-59F960DB,37642950.0,7067020.0,1,1.0,2712000.0,1,2712000.0,166233840.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.22281075402626072,0.18773820861542467,0.0
CZ-E624261C,0.0,0.0,1,0.0,1888000.0,1,1888000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-AA79C177,29474430.0,5396880.0,1,1.0,1313000.0,1,1313000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.18310379539146304,0.0
CZ-2521B14E,24436910.0,3264490.0,1,1.0,5220000.0,1,5220000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.13358849379892956,0.0
CZ-810D6CDD,0.0,0.0,1,0.0,0.0,0,0.0,713866400.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-591C9A20,30453340.0,1640070.0,1,1.0,3144000.0,1,3144000.0,755845250.0,3,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.04012354588684886,0.05385517647653755,0.0
CZ-88C3D7C2,0.0,0.0,1,0.0,3620000.0,1,3620000.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-43219425,189821300.0,45767160.0,1,1.0,9695000.0,1,9695000.0,519892230.0,1,0.0,0.0,0.0,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.3584325475521757,0.24110655653501478,0.0
CZ-7B632F21,0.0,0.0,1,0.0,0.0,0,0.0,303006820.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-D4C2BD6A,12664130.0,1803960.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14244642150704392,0.0
CZ-994B891D,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-74931ABB,33546750.0,7489590.0,1,1.0,5044000.0,1,5044000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.2232582888059201,0.0
CZ-55BC5E94,0.0,0.0,1,0.0,4600000.0,1,4600000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-B297EB56,14343250.0,1684700.0,1,1.0,3776000.0,1,3776000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.11745594617677305,0.0
CZ-2E20F4FF,36161160.0,1878770.0,1,1.0,14060000.0,2,8460000.0,0.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.051955468242722305,0.0
CZ-13F16438,2578410.0,0.0,1,1.0,7340000.0,1,7340000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3512820163487738,0.0,0.0
CZ-895794CC,0.0,0.0,1,0.0,5640000.0,2,3600000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-632F1E8F,23201660.0,2067020.0,1,1.0,1070000.0,1,1070000.0,87661430.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.26148186724816674,0.08908931516107037,0.0
CZ-2CFD0BD6,358640.0,0.0,1,0.0,0.0,0,0.0,9155290.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.03917298086679941,0.0,0.0
CZ-5F9CB09D,9260610.0,2001890.0,1,0.0,0.0,0,0.0,89058690.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.10398322724037373,0.21617258474333764,0.0
CZ-93911E93,0.0,0.0,1,0.0,7280000.0,1,7280000.0,358688230.0,1,0.0,0.0,0.0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-A82A4B37,0.0,0.0,1,0.0,666600.0,1,666600.0,139346250.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-88A3A1C5,1487080.0,0.0,1,0.0,3504000.0,1,3504000.0,10029310.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1098829480740484,0.0,0.0
CZ-7D8B8A23,11481650.0,1408050.0,1,1.0,0.0,0,0.0,132309250.0,2,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.08677889112061327,0.12263481294064878,0.0
CZ-E820542C,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-5E7BAB22,1678700.0,0.0,1,0.0,1815000.0,1,1815000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9249035812672176,0.0,0.0
CZ-59E113B7,6220870.0,1336490.0,1,0.0,6340000.0,1,6340000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9812097791798107,0.2148397249902345,0.0
CZ-4508ED07,1809400.0,0.0,1,0.0,2626000.0,1,2626000.0,18536990.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.08549831569168628,0.0,0.0
CZ-1AB418F7,84737750.0,15050150.0,1,1.0,0.0,0,0.0,907846200.0,2,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.09333932333472343,0.1776085628896212,0.0
CZ-07983166,0.0,0.0,1,0.0,2535000.0,1,2535000.0,47599150.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-2CAC2FDF,19378800.0,2097490.0,1,1.0,5250000.0,2,3435000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.10823632010237992,0.0
CZ-946E541A,16782610.0,1223210.0,1,1.0,5174000.0,1,5174000.0,0.0,0,0.0,0.0,0.0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.07288556428350537,0.0
CZ-3EAE01C1,0.0,0.0,1,0.0,1956000.0,1,1956000.0,34464260.0,1,0.0,0.0,0.0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-B5F3F47C,0.0,0.0,1,0.0,2928000.0,1,2928000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-1E666EE1,35542220.0,5622330.0,1,1.0,4784000.0,1,4784000.0,102067160.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.33263298217820003,0.15818736139723405,0.0
CZ-8C1C89C3,23384420.0,3421040.0,1,1.0,0.0,0,0.0,160683930.0,2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1455305455872283,0.14629569602324966,0.0
CZ-94A76F41,0.0,0.0,1,0.0,0.0,0,0.0,261961100.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-8FFE5890,28884750.0,5621650.0,1,1.0,0.0,0,0.0,239793130.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.12045695387520068,0.19462346047654905,0.0
CZ-F59824C7,0.0,0.0,1,0.0,1220000.0,1,1220000.0,290799380.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-7B7B8469,5938490.0,0.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-DD916F10,6925500.0,1206420.0,1,1.0,11273000.0,3,4980000.0,16090120.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.25309613815968357,0.17419969677279618,0.0
CZ-D58F3D5C,0.0,0.0,1,0.0,9450000.0,1,9450000.0,485273610.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-011F0B27,24259690.0,2326420.0,1,1.0,10960000.0,3,5160000.0,207309770.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.1111454417164594,0.09589652629526593,0.0
CZ-D63D85E9,9036630.0,1203260.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1331536203208497,0.0
CZ-BB042D9E,7050160.0,1387400.0,1,0.0,0.0,0,0.0,67716220.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.10411331288131559,0.19678986008828167,0.0
CZ-E303755B,13147680.0,1833300.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.13943904932277026,0.0
CZ-3132C403,75752410.0,15505390.0,1,1.0,8715000.0,2,5375000.0,0.0,0,0.0,0.0,0.0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.20468510506794438,0.0
CZ-E0822EDE,2270120.0,0.0,1,1.0,7905000.0,2,4980000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2871752055660974,0.0,0.0
CZ-CFA82D31,32869370.0,3727610.0,1,1.0,0.0,0,0.0,71664010.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.4586593744893706,0.11340679787899799,0.0
CZ-16759DD0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-DE05D36E,0.0,0.0,1,0.0,2461800.0,1,2461800.0,6665480.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-97D7B4E0,10883270.0,2269180.0,1,1.0,0.0,0,0.0,103513790.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.10513835886020596,0.2085016727509287,0.0
CZ-D6CEF5A3,0.0,0.0,1,0.0,11640000.0,1,11640000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-D0AD4483,3611750.0,0.0,1,0.0,1867800.0,1,1867800.0,24904500.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1349062277055016,0.0,0.0
CZ-467EB5B8,0.0,0.0,1,0.0,0.0,0,0.0,9092310.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-65B8AC02,0.0,0.0,1,0.0,9045000.0,2,5005000.0,12296800.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-E95BF737,0.0,0.0,1,0.0,5864000.0,2,3848000.0,0.0,0,0.0,0.0,0.0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-ADB6FE4B,0.0,0.0,1,0.0,1632000.0,1,1632000.0,30296700.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-DB54703D,8070330.0,1931250.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.23930248205463717,0.0
CZ-706E43CE,0.0,0.0,1,0.0,0.0,0,0.0,509422050.0,2,0.0,0.0,0.0,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-75AD6A5B,0.0,0.0,1,0.0,3174000.0,2,2250000.0,0.0,0,0.0,0.0,0.0,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-1ACAEFB8,57489300.0,9775440.0,1,1.0,8900000.0,1,8900000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1700392942686726,0.0
CZ-00E879F8,2460890.0,0.0,1,1.0,4576000.0,1,4576000.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5377819055944056,0.0,0.0
CZ-A54CDC7D,0.0,0.0,1,0.0,5257000.0,2,3172000.0,79102330.0,1,0.0,0.0,0.0,3,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-1806B28A,0.0,0.0,1,0.0,2792000.0,1,2792000.0,142927890.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-930D8807,52509920.0,12438540.0,1,1.0,2740000.0,1,2740000.0,474997390.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1099137750135069,0.23687981242401435,0.0
CZ-F210FE8F,0.0,0.0,1,0.0,3270000.0,1,3270000.0,18131710.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ-CAAF63B5,5877110.0,0.0,1,1.0,4560000.0,1,4560000.0,60845830.0,1,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.08985605717410818,0.0,0.0
CZ-ADC8B790,19808900.0,3663110.0,1,1.0,3090000.0,1,3090000.0,169829340.0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.11455572291682353,0.1849224338554892,0.0
CZ-2AB645E1,211842980.0,50720400.0,1,1.0,12540000.0,2,7800000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.23942450205336047,0.0
CZ-29F2C396,0.0,0.0,1,0.0,8564000.0,2,5004000.0,0.0,0,0.0,0.0,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
